12,2,THE,10,10,10
5,2,THE,10,10,10
16,3,FRUIT,10,10,10
30,3,FRUIT,10,10,10
36,3,FRUIT,10,10,10
33,3,FRUIT,10,10,10
31,4,STAND,10,10,10
33,4,STAND,10,10,10
4,4,STAND,10,10,10
25,4,STAND,10,10,10
11,4,STAND,10,10,10
23,0,LET'S,10,10,10
13,0,LET'S,10,10,10
33,0,LET'S,10,10,10
31,0,LET'S,10,10,10
17,1,GO,10,10,10
27,1,GO,10,10,10
33,2,TO,10,10,10
36,2,TO,10,10,10
12,3,THE,10,10,10
5,3,THE,10,10,10
21,4,GYM,10,10,10
19,4,GYM,10,10,10
24,4,GYM,10,10,10
31,0,SO,10,10,10
27,0,SO,10,10,10
24,1,MARK,10,10,10
3,1,MARK,10,10,10
30,1,MARK,10,10,10
22,1,MARK,10,10,10
38,2,WHEN,10,10,10
13,2,WHEN,10,10,10
25,2,WHEN,10,10,10
33,3,TO,10,10,10
36,3,TO,10,10,10
12,4,THE,10,10,10
5,4,THE,10,10,10
29,5,PET,10,10,10
13,5,PET,10,10,10
33,5,PET,10,10,10
32,6,SHOP,10,10,10
3,6,SHOP,10,10,10
29,6,SHOP,10,10,10
31,0,SO,10,10,10
27,0,SO,10,10,10
4,1,ALICE,10,10,10
23,1,ALICE,10,10,10
19,1,ALICE,10,10,10
31,1,ALICE,10,10,10
38,2,WENT,10,10,10
13,2,WENT,10,10,10
25,2,WENT,10,10,10
33,2,WENT,10,10,10
3,3,ON,10,10,10
25,3,ON,10,10,10
33,4,TO,10,10,10
36,4,TO,10,10,10
37,5,VILLAGE,10,10,10
19,5,VILLAGE,10,10,10
23,5,VILLAGE,10,10,10
19,5,VILLAGE,10,10,10
21,5,VILLAGE,10,10,10
25,0,NO,10,10,10
27,0,NO,10,10,10
12,1,THAT'S,10,10,10
4,1,THAT'S,10,10,10
33,1,THAT'S,10,10,10
31,1,THAT'S,10,10,10
33,2,TOMATO,10,10,10
5,2,TOMATO,10,10,10
24,2,TOMATO,10,10,10
15,2,TOMATO,10,10,10
33,2,TOMATO,10,10,10
27,2,TOMATO,10,10,10
8,0,I'M,10,10,10
24,0,I'M,10,10,10
25,1,NOT,10,10,10
3,1,NOT,10,10,10
33,1,NOT,10,10,10
5,2,A,10,10,10
4,3,ACTOR,10,10,10
22,3,ACTOR,10,10,10
33,3,ACTOR,10,10,10
14,3,ACTOR,10,10,10
38,0,WHAT,10,10,10
5,0,WHAT,10,10,10
33,0,WHAT,10,10,10
23,1,LOVELY,10,10,10
5,1,LOVELY,10,10,10
37,1,LOVELY,10,10,10
23,1,LOVELY,10,10,10
20,1,LOVELY,10,10,10
22,2,CLEAN,10,10,10
23,2,CLEAN,10,10,10
20,2,CLEAN,10,10,10
25,2,CLEAN,10,10,10
33,3,TEETH,10,10,10
20,3,TEETH,10,10,10
34,3,TEETH,10,10,10
23,0,LAYLA,5,10,6
15,0,LAYLA,5,10,6
23,0,LAYLA,5,10,6
3,0,LAYLA,5,10,6
23,1,LOVE,8,10,8
5,1,LOVE,8,10,8
37,1,LOVE,8,10,8
9,2,BROWN,10,10,10
30,2,BROWN,10,10,10
7,2,BROWN,10,10,10
25,2,BROWN,10,10,10
4,0,ANDY,10,10,10
25,0,ANDY,10,10,10
11,0,ANDY,10,10,10
19,0,ANDY,10,10,10
22,1,CAN,10,10,10
4,1,CAN,10,10,10
25,1,CAN,10,10,10
31,2,SEE,10,10,10
20,2,SEE,10,10,10
12,3,THE,10,10,10
5,3,THE,10,10,10
18,4,HEN,10,10,10
13,4,HEN,10,10,10
25,4,HEN,10,10,10
21,0,JOHN,10,10,10
5,0,JOHN,10,10,10
25,0,JOHN,10,10,10
19,1,IS,10,10,10
40,1,IS,10,10,10
17,2,GOING,10,10,10
27,2,GOING,10,10,10
19,2,GOING,10,10,10
26,2,GOING,10,10,10
33,3,TO,10,10,10
36,3,TO,10,10,10
31,4,SEE,10,10,10
20,4,SEE,10,10,10
22,5,COW,10,10,10
7,5,COW,10,10,10
38,0,ONE,8,10,8
5,0,ONE,8,10,8
25,0,ONE,8,10,8
38,1,ONE,8,10,8
5,1,ONE,8,10,8
25,1,ONE,8,10,8
40,2,ZERO,10,10,10
19,2,ZERO,10,10,10
14,2,ZERO,10,10,10
27,2,ZERO,10,10,10
15,3,EIGHT,10,10,10
33,3,EIGHT,10,10,10
34,0,THREE,10,10,10
30,0,THREE,10,10,10
20,0,THREE,10,10,10
38,1,ONE,8,10,8
5,1,ONE,8,10,8
25,1,ONE,8,10,8
31,2,SEVEN,10,10,10
13,2,SEVEN,10,10,10
37,2,SEVEN,10,10,10
25,2,SEVEN,10,10,10
25,3,NINE,10,10,10
8,3,NINE,10,10,10
25,3,NINE,10,10,10
15,0,EIGHT,10,10,10
33,0,EIGHT,10,10,10
40,1,ZERO,10,10,10
19,1,ZERO,10,10,10
14,1,ZERO,10,10,10
27,1,ZERO,10,10,10
31,2,SIX,10,10,10
19,2,SIX,10,10,10
22,2,SIX,10,10,10
31,2,SIX,10,10,10
33,3,TWO,10,10,10
36,3,TWO,10,10,10
34,0,THREE,10,10,10
30,0,THREE,10,10,10
20,0,THREE,10,10,10
40,1,ZERO,10,10,10
19,1,ZERO,10,10,10
14,1,ZERO,10,10,10
27,1,ZERO,10,10,10
15,2,EIGHT,10,10,10
33,2,EIGHT,10,10,10
31,3,SEVEN,10,10,10
13,3,SEVEN,10,10,10
37,3,SEVEN,10,10,10
25,3,SEVEN,10,10,10
40,0,ZERO,10,10,10
19,0,ZERO,10,10,10
14,0,ZERO,10,10,10
27,0,ZERO,10,10,10
15,1,EIGHT,10,10,10
33,1,EIGHT,10,10,10
34,2,THREE,10,10,10
30,2,THREE,10,10,10
20,2,THREE,10,10,10
38,3,ONE,10,10,10
5,3,ONE,10,10,10
25,3,ONE,10,10,10
31,0,SIX,10,10,10
19,0,SIX,10,10,10
22,0,SIX,10,10,10
31,0,SIX,10,10,10
15,1,EIGHT,10,10,10
33,1,EIGHT,10,10,10
31,2,SIX,10,10,10
19,2,SIX,10,10,10
22,2,SIX,10,10,10
31,2,SIX,10,10,10
31,3,SEVEN,10,10,10
13,3,SEVEN,10,10,10
37,3,SEVEN,10,10,10
25,3,SEVEN,10,10,10
33,0,TEDDY,5,10,6
13,0,TEDDY,5,10,6
11,0,TEDDY,5,10,6
20,0,TEDDY,5,10,6
17,1,GIVES,10,10,10
19,1,GIVES,10,10,10
37,1,GIVES,10,10,10
40,1,GIVES,10,10,10
